TagNumber,Make,Year,Expired,TicketProcessing,TicketAll,Insurance,Horsepower,Torque,Length,Width,Weight,EngineSize,ABS,BreakAssist,GPS,CompanyNumber
317-FF,MITSUBISHI,200206,無,0,4,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8685
325-GG,順益,200311,無,0,11,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8685
507-HH,順益,200604,無,0,11,無,176.5kw(240ps),72kg-m,1200,250,14.8,7545,無,引擎排氣煞車,無,8685
542-LL,MITSUBISHI,200006,無,0,4,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,無,無,8685
609-V6,MITSUBISHI,200302,無,0,4,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8685
617-ZZ,MITSUBISHI,200608,無,0,0,有,108.1kw(147ps),38kg-m,699,201,5.7,3907,無,無,無,8685
619-V7,國瑞,201305,無,0,3,有,205.9kw(280.0ps),84.0kg-m,1220,250,16.0,7684,有,無,有,8685
620-V7,國瑞,201305,無,0,5,有,205.9kw(280.0ps),84.0kg-m,1220,250,16.0,7684,有,無,有,8685
692-V9,順益,201606,無,0,0,有,199kW,80kg-m,1215,249,16.1,7545,有,引擎排氣煞車,無,8685
762-DD,MITSUBISHI,200106,無,0,3,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8685
987-QQ,三菱,200102,無,0,5,無,108.1kw(147ps),38kg-m,699,201,5.7,3907,無,無,無,8685
9U-938,MITSUBISHI,200006,無,0,7,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,無,無,8685
A4-299,MITSUBISHI,200103,無,0,1,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8685
A4-648,MITSUBISHI,200201,無,0,7,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8685
A4-983,國瑞,199704,無,0,12,有,198.6kw(270.0ps),97.0kg-m,1220,249,16.5,13267,無,無,無,8685
A5-461,MITSUBISHI,199901,無,0,6,有,無資料,無資料,1220,250,16.5,11149,無,無,無,8685
MM-047,國瑞,199805,有,1,9,有,無資料,無資料,1220,250,16.5,13267,無,無,無,8685
NN-251,MITSUBISHI,199801,無,0,1,有,無資料,無資料,1220,250,16.5,11149,無,無,無,8685
Y3-266,MITSUBISHI,199904,無,0,3,有,無資料,無資料,1220,250,16.5,11149,無,無,無,8685
021-V7,成運,201310,無,0,2,有,250.1kw(340ps),145kg-m,1220,250,17.0,7640,有,無,無,8696
118-XX,成運,201211,無,0,3,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8696
210-XX,成運,201203,無,0,3,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,有,8696
221-XX,成運,201204,無,0,3,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,有,8696
263-XX,成運,201206,無,0,5,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8696
266-XX,成運,201203,無,0,3,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,有,8696
302-JJ,成運,200603,無,0,4,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8696
431-V7,成運,201408,無,0,3,有,無資料,無資料,1220,250,17.0,7640,無,無,有,8696
432-V7,成運,201408,無,0,0,有,無資料,無資料,1220,250,17.0,7640,無,無,無,8696
439-SS,成運,201008,無,0,13,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8696
440-SS,成運,201008,無,0,4,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8696
458-HH,成運,200609,無,0,1,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8696
460-SS,成運,201008,無,0,7,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8696
461-SS,成運,201008,無,0,2,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8696
466-HH,成運,200609,無,0,4,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8696
467-HH,成運,200609,無,0,5,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8696
468-HH,成運,200609,無,0,8,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8696
487-HH,成運,200611,無,0,9,有,230kw(315BHP),131kg-m,1198,247,17.0,8300,無,引擎減速器,無,8696
488-HH,成運,200611,無,0,5,有,230kw(315BHP),131kg-m,1198,247,17.0,8300,無,引擎減速器,無,8696
489-HH,成運,200611,無,0,1,有,230kw(315BHP),131kg-m,1199,248,17.0,8300,無,引擎減速器,無,8696
512-V7,成運,201503,無,0,2,有,無資料,無資料,1220,250,17.0,7640,無,無,無,8696
532-JJ,成運,200611,無,0,4,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8696
537-V7,成運,201505,無,1,1,有,無資料,無資料,1220,250,17.0,7640,無,無,有,8696
543-SS,成運,201104,無,0,4,有,250.1kw(340ps),145kg-m,1216,250,16.5,7640,有,無,無,8696
573-SS,成運,201108,無,0,1,有,250.1kw(340ps),145kg-m,1216,250,16.5,7640,有,無,無,8696
575-SS,成運,201108,無,0,1,有,250.1kw(340ps),145kg-m,1216,250,16.5,7640,有,無,無,8696
620-QQ,成運,200801,無,0,4,有,262.8kw(360BHP),145kg-m,1220,248,17.0,8900,無,引擎減速器,無,8696
621-QQ,成運,200801,無,0,3,有,262.8kw(360BHP),145kg-m,1220,248,17.0,8900,無,引擎減速器,無,8696
KAH-028,成運,201602,無,0,1,有,無資料,無資料,1220,250,17.0,7640,無,無,無,8696
KAH-039,成運,201603,無,0,0,有,無資料,無資料,1220,250,17.0,7640,無,無,有,8696
110-XX,成運,201210,無,0,1,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8699
301-JJ,成運,200603,無,0,8,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8699
345-BB,成運,200605,無,0,6,有,264.8kw(360ps),173kg-m,1198,247,17.0,10964,無,引擎減速器,無,8699
492-VV,成運,201308,無,1,0,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,有,8699
769-GG,成運,200603,無,0,5,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8699
770-GG,成運,200603,無,0,5,無,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8699
771-GG,成運,200603,無,0,8,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,有,8699
779-RR,成運,201104,無,0,4,有,250.1kw(340ps),145kg-m,1216,250,16.5,7640,有,無,無,8699
KAA-5115,成運,201612,無,0,0,有,無資料,無資料,1220,250,17.0,7640,無,無,無,8699
Z5-616,成運,200604,無,0,6,有,264.8kw(360ps),173kg-m,1199,248,17.0,10964,無,引擎減速器,無,8699
089-XX,順益,201203,無,0,78,有,204.5kw(278ps),82kg-m,1220,250,15.5,7545,無,引擎排氣煞車,無,8710
115-NN,TOYOTA,199802,無,0,6,有,無資料,無資料,688,202,5.29,4104,無,無,無,8710
147-NN,TOYOTA,200101,無,0,1,有,無資料,無資料,699,202,5.29,4104,無,無,無,8710
150-V7,順益,201001,無,0,1,有,279.5kw(380ps),175kg-m,1218,250,17.0,12882,無,引擎排氣煞車,無,8710
151-V7,馨盛,201411,無,0,3,有,無資料,無資料,700,220,5.9,2998,無,無,無,8710
180-W2,富豪,201409,無,0,1,有,無資料,無資料,1220,250,17.0,10837,無,無,無,8710
271-UU,先峰,201304,無,0,11,有,147kw,76.07kg-m,850,250,11.6,4462,有,引擎排氣煞車,無,8710
287-GG,VOLVO,200301,無,0,2,有,287kw,200.4kg-m,1219,250,17.0,12130,有,引擎排氣煞車,無,8710
315-KK,順益,200503,無,0,6,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8710
348-QQ,五十鈴,200903,無,0,69,有,220.6kw(300.0ps),100kg-m,1220,250,16.0,7790,無,無,無,8710
355-UU,順益,201206,無,0,3,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,無,8710
360-V7,ISUZU,201310,無,0,7,有,139.7kw(190PS),52.3kg-m,758,235,8.5,5193,有,引擎排氣煞車,有,8710
361-V7,ISUZU,201308,無,0,4,有,139.7kw(190PS),52.3kg-m,758,235,8.5,5193,有,引擎排氣煞車,有,8710
419-RR,順益,200908,無,0,5,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,無,8710
468-UU,順益,201106,無,0,10,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8710
510-W2,百盛,201510,無,0,0,有,無資料,無資料,1219,250,17.0,10824,無,無,無,8710
513-JJ,百盛,200610,無,0,8,有,235kw,131kg-m,1220,250,17.0,8300,有,引擎排氣煞車,無,8710
542-SS,順益,201102,無,0,13,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8710
580-RR,TOYOTA,200502,無,0,12,有,無資料,無資料,699,202,5.29,4104,無,無,無,8710
597-RR,順益,200506,無,0,11,有,176.5kw(240ps),72kg-m,1190,250,14.8,7545,無,引擎排氣煞車,無,8710
602-TT,順益,201203,無,0,81,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8710
616-CC,百盛,200912,無,0,3,有,269kw,145kg-m,1219,250,17.0,8900,有,無,無,8710
625-GG,福方,200404,無,0,6,有,250.0kW,163.2kg-m,1220,250,17.0,10640,無,引擎減速器,無,8710
661-LL,順益,201001,無,0,8,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8710
672-SS,TOYOTA,200204,無,0,5,有,無資料,無資料,699,203,5.295,4104,無,無,無,8710
696-AA,順益,200405,無,0,8,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8710
710-EE,順益,201104,無,0,7,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,8710
726-KK,百盛,200602,無,0,3,有,235kw,131kg-m,1220,250,17.0,8300,有,引擎排氣煞車,無,8710
767-QQ,順益,200804,無,0,19,有,204.5kw(278ps),82kg-m,1210,250,15.5,7545,無,引擎排氣煞車,無,8710
788-RR,百盛,201106,無,0,9,有,287kw,166kg-m,1219,250,17.0,10800,有,無,有,8710
858-DD,百盛,201003,無,0,0,有,287kw,166kg-m,1219,250,17.0,10800,有,無,有,8710
982-DD,成運,200806,無,0,15,有,279.0KW,193.7kg-m,1220,250,17.0,11705,有,引擎排氣煞車,有,8710
993-DD,成運,200803,無,0,13,有,279.0KW,193.7kg-m,1220,250,17.0,11705,有,引擎排氣煞車,無,8710
A5-577,MITSUBISHI,200301,無,0,5,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8710
KAA-5028,MAN,200101,無,0,47,有,無資料,無資料,1220,250,24.0,12816,無,無,無,8710
KAA-5058,MAN,200301,無,0,1,有,無資料,無資料,1220,250,17.0,12816,無,無,無,8710
KAA-5076,百盛,201606,無,0,0,有,280kW,186kg-m,1219,250,17.0,10824,有,引擎排氣煞車,無,8710
KAA-5132,富豪,200601,無,0,0,有,317kw,207.4kg-m,1220,250,25.0,12130,有,引擎排氣煞車,無,8710
KAA-5152,百盛,200608,無,0,0,有,235kw,131kg-m,1220,250,17.0,8300,有,引擎排氣煞車,無,8710
Z5-238,順益,200311,無,0,0,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8710
539-WW,MAN,200301,無,0,6,有,無資料,無資料,1220,250,17.0,12816,無,無,無,8727
9U-161,SCANIA,199501,無,0,4,有,235.0kW,145.3kg-m,1210,250,16.5,11020,無,引擎排氣煞車,無,8727
9U-867,MITSUBISHI,200009,無,0,3,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8727
A5-693,MITSUBISHI,200302,無,0,22,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8727
096-MM,國瑞,200612,無,0,7,有,220.6kw(300.0ps),110.0kg-m,1220,250,16.5,10520,無,無,有,8747
220-YY,國瑞,201401,無,0,3,有,205.9kw(280.0ps),84.0kg-m,1220,250,16.0,7684,有,無,無,8747
233-DD,順益,201004,無,0,4,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8747
453-CC,順益,200907,無,2,10,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8747
459-EE,斯堪尼亞,201009,無,0,6,有,228.0kW,158.1kg-m,1220,250,17.0,8867,有,引擎排氣煞車,無,8747
480-MM,順益,200612,無,1,18,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8747
491-WW,順益,200603,無,2,28,有,257.4kw(350ps),145kg-m,1218,249,17.0,11945,無,引擎排氣煞車,有,8747
513-HH,順益,200608,無,0,16,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,有,8747
698-AA,順益,200407,無,2,42,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8747
727-TT,順益,201205,無,0,7,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8747
772-LL,順益,200807,無,0,5,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8747
777-NN,順益,200606,無,0,10,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8747
778-TT,順益,201206,無,1,4,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8747
790-TT,國瑞,201207,無,0,3,有,193.4kw(263.0ps),81.0kg-m,1220,250,16.0,7684,無,無,無,8747
835-MM,順益,200608,無,0,8,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,有,8747
888-UU,斯堪尼亞,201108,無,0,4,有,279.0kW,193.8kg-m,1220,250,17.0,11705,有,引擎排氣煞車,無,8747
999-CC,斯堪尼亞,201001,無,0,4,有,279.0kW,193.8kg-m,1220,250,17.0,11705,有,引擎排氣煞車,無,8747
9U-070,VOLVO,200201,無,0,5,有,287kw,200.4kg-m,1219,250,23.5,12130,有,引擎排氣煞車,無,8747
A5-683,順益,200304,無,0,3,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8747
A5-785,順益,200304,無,0,16,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8747
A5-809,SCANIA,200307,無,0,10,有,250.0kW,163.2kg-m,1220,250,17.0,10640,無,引擎減速器,無,8747
KAA-0189,國瑞,200501,無,0,0,有,220.6kw(300.0ps),110.0kg-m,1220,250,16.5,10520,無,無,無,8747
Z5-248,SCANIA,200307,無,17,57,有,250.0kW,163.2kg-m,1220,250,17.0,10640,無,引擎減速器,無,8747
196-UU,MAN,201208,無,0,3,有,265kw,183.6kg-m,1220,250,17.0,10518,有,無,無,8764
379-KK,成運,200605,無,0,4,有,無資料,無資料,1220,250,17.0,10640,無,無,無,8764
780-GG,MAN,200401,無,1,1,有,無資料,無資料,1220,250,17.0,12816,無,無,無,8764
793-XX,斯堪尼亞,201305,無,0,2,有,294.0kW,214.2kg-m,1220,250,17.0,12740,有,引擎排氣煞車,無,8764
997-SS,斯堪尼亞,201306,無,0,1,有,294.0kW,214.2kg-m,1220,250,17.0,12740,有,引擎排氣煞車,無,8764
025-WW,斯堪尼亞,201209,無,0,9,有,279.0kW,193.8kg-m,1220,250,17.0,11705,有,引擎排氣煞車,有,8818
026-WW,斯堪尼亞,201209,無,0,4,有,279.0kW,193.8kg-m,1220,250,17.0,11705,有,引擎排氣煞車,有,8818
142-RR,順益,201110,無,0,8,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,8818
143-RR,順益,201111,無,0,6,有,204.5kw(278ps),82kg-m,1195,250,15.5,7545,無,引擎排氣煞車,有,8818
145-RR,順益,201111,無,0,10,有,204.5kw(278ps),82kg-m,1195,250,15.5,7545,無,引擎排氣煞車,有,8818
146-RR,順益,201110,無,1,18,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,8818
566-TT,順益,201202,無,0,14,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,8818
649-TT,順益,201207,無,0,10,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,無,8818
650-V9,富豪,201506,無,0,0,有,213kW,122kg-m,1220,250,17.0,7146,有,引擎排氣煞車,有,8818
651-V9,富豪,201506,無,0,1,有,213kW,122kg-m,1220,250,17.0,7146,有,引擎排氣煞車,有,8818
923-RR,順益,200908,無,0,20,有,204.5kw(278ps),82kg-m,1195,250,15.5,7545,無,引擎排氣煞車,有,8818
925-RR,順益,200908,無,0,18,有,204.5kw(278ps),82kg-m,1195,250,15.5,7545,無,引擎排氣煞車,有,8818
926-RR,順益,200908,無,0,28,有,204.5kw(278ps),82kg-m,1195,250,15.5,7545,無,引擎排氣煞車,有,8818
933-RR,順益,200905,無,0,5,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,8818
395-WW,成運,201212,無,1,0,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8824
396-WW,成運,201212,無,0,3,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8824
397-WW,成運,201212,無,0,3,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,無,8824
419-WW,TOYOTA,201210,無,0,3,有,110.0kw,40.5kg-m,699,203,5.44,4009,有,引擎排氣煞車,無,8824
420-WW,TOYOTA,201211,無,0,17,有,110.0kw,40.5kg-m,699,203,5.44,4009,有,引擎排氣煞車,無,8824
421-WW,TOYOTA,201211,無,1,6,有,110.0kw,40.5kg-m,699,203,5.44,4009,有,引擎排氣煞車,無,8824
439-WW,TOYOTA,201211,無,0,3,有,110.0kw,40.5kg-m,699,203,5.44,4009,有,引擎排氣煞車,無,8824
726-TT,成運,201208,無,0,3,有,250.1kw(340ps),145kg-m,1215,250,16.5,7640,有,無,無,8824
KAA-0216,成運,201611,無,0,0,有,無資料,無資料,1220,250,17.0,7640,無,無,無,8824
KAA-0217,成運,201611,無,0,0,有,無資料,無資料,1220,250,17.0,7640,無,無,無,8824
330-KK,順益,200601,無,0,7,有,176.5kw(240ps),72kg-m,1190,250,14.8,7545,無,引擎排氣煞車,無,8842
450-SS,順益,201007,無,0,11,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8842
451-SS,順益,201007,無,0,5,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8842
480-KK,順益,200603,無,0,3,有,176.5kw(240ps),72kg-m,1190,250,14.8,7545,無,引擎排氣煞車,無,8842
605-V7,百盛,201309,無,1,4,有,280kw,186kg-m,1219,250,17.0,10824,有,引擎排氣煞車,無,8842
698-V7,順益,201404,無,0,2,有,199kw,80kg-m,1220,250,15.5,7545,有,引擎排氣煞車,有,8842
699-V7,順益,201404,無,0,2,有,199kw,80kg-m,1220,250,15.5,7545,有,引擎排氣煞車,無,8842
700-V7,順益,201404,無,0,0,有,199kw,80kg-m,1220,250,15.5,7545,有,引擎排氣煞車,有,8842
776-DD,順益,201006,無,0,1,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8842
777-DD,順益,201007,無,0,5,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8842
078-QQ,MITSUBISHI,199704,無,1,7,有,88.3kw(120ps),30kg-m,695,199,5.5,3907,無,無,無,8860
178-WW,順益,201212,無,0,3,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8860
227-GG,MITSUBISHI,200302,無,0,28,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,無,無,8860
312-FF,MITSUBISHI,200206,無,0,17,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8860
416-WW,MITSUBISHI,200302,無,1,6,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,有,8860
469-JJ,順益,200601,無,1,14,有,176.5kw(240ps),72kg-m,1190,250,14.8,7545,無,引擎排氣煞車,有,8860
480-EE,國瑞,201006,無,0,4,有,286.8kw(390.0ps),199.0kg-m,1220,250,17.0,12913,有,引擎減速器,無,8860
500-BB,MITSUBISHI,200606,無,1,6,有,108.1kw(147ps),38kg-m,699,201,5.7,3907,無,無,有,8860
659-ZZ,斯堪尼亞,201506,無,0,1,有,298.4kW(400HP),214.2kg-m,1220,250,17.0,12740,有,引擎排氣煞車,無,8860
850-EE,順益,201004,無,1,13,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,8860
887-ZZ,MITSUBISHI,200704,無,0,2,有,110.3kw(150ps),48kg-m,699,202,5.7,4899,無,無,無,8860
888-ZZ,斯堪尼亞,201106,無,0,1,有,279.0kW,193.8kg-m,1220,250,17.0,11705,有,引擎排氣煞車,無,8860
KAH-150,斯堪尼亞,201607,無,0,0,有,298.4kW(400HP),214.1kg-m,1220,250,17.0,12742,有,引擎排氣煞車,無,8860
021-W2,MAN,201210,無,0,7,有,265kw,183.6kg-m,1220,250,17.0,10518,有,無,有,8862
112-YY,MAN,201210,無,0,6,有,265kw,183.6kg-m,1220,250,17.0,10518,有,無,無,8862
113-YY,MAN,201210,無,0,4,有,265kw,183.6kg-m,1220,250,17.0,10518,有,無,無,8862
115-YY,MAN,201208,無,1,3,有,265kw,183.6kg-m,1220,250,17.0,10518,有,無,無,8862
131-AA,HYUNDAI,200403,無,0,25,有,無資料,無資料,1220,250,16.5,12920,無,無,無,8862
221-BB,MITSUBISHI,200009,無,0,10,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8862
228-GG,順益,200304,無,0,8,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8862
243-EE,順益,201004,無,0,7,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8862
262-TT,順益,201110,無,0,4,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8862
263-TT,順益,201110,無,0,4,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8862
272-TT,順益,201110,無,0,5,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8862
467-EE,順益,201007,無,0,6,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,8862
671-ZZ,MAN,201502,無,0,1,有,294kW,193.8kg-m,1220,250,17.0,10518,有,引擎排氣煞車,無,8862
700-W2,國瑞,201603,無,0,0,有,無資料,無資料,1218,250,16.0,7684,無,無,無,8862
701-W2,國瑞,201604,無,0,0,有,無資料,無資料,1218,250,16.0,7684,無,無,無,8862
702-W2,國瑞,201603,無,0,1,有,無資料,無資料,1218,250,16.0,7684,無,無,無,8862
717-ZZ,MAN,201503,無,0,3,有,294kW,193.8kg-m,1220,250,17.0,10518,有,引擎排氣煞車,無,8862
718-ZZ,MAN,201503,無,0,1,有,294kW,193.8kg-m,1220,250,17.0,10518,有,引擎排氣煞車,無,8862
967-TT,順益,201209,無,0,1,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,8862
968-TT,國瑞,201209,無,0,9,有,193.4kw(263.0ps),81.0kg-m,1220,250,16.0,7684,無,無,無,8862
969-TT,國瑞,201209,無,0,3,有,193.4kw(263.0ps),81.0kg-m,1220,250,16.0,7684,無,無,無,8862
970-TT,國瑞,201209,無,0,2,有,193.4kw(263.0ps),81.0kg-m,1220,250,16.0,7684,無,無,無,8862
977-TT,順益,201209,無,0,4,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,8862
999-QQ,順益,200808,無,0,21,有,204.5kw(278ps),82kg-m,1210,250,15.5,7545,無,引擎排氣煞車,有,8862
KAA-0292,斯堪尼亞,201205,無,0,0,有,279.0kW,193.8kg-m,1220,250,17.0,11705,有,引擎排氣煞車,無,8862
Y3-523,三菱,200103,無,0,5,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,8862
013-V8,MITSUBISHI,201410,無,0,0,有,無資料,無資料,699,206,5.5,2998,無,無,無,5747
016-V8,TOYOTA,201409,無,0,0,有,110kW/2700rpm,405123.6kg-m,699,203,5.44,4009,有,引擎排氣煞車,無,5747
497-UU,國瑞,201201,無,0,5,有,193.4kw(263.0ps),81.0kg-m,1220,250,16.0,7684,無,無,無,5747
720-NN,順益,200612,無,0,6,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,5747
903-V8,斯堪尼亞,201502,無,0,6,有,294kW(400HP),214.2kg-m,1220,250,17.0,12740,有,引擎排氣煞車,有,5747
077-MM,順益,200610,無,0,6,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8888
189-WW,國瑞,201212,無,0,6,有,286.8kw(390.0ps),199.0kg-m,1220,250,17.0,12913,有,引擎減速器,無,8888
210-QQ,國瑞,200702,無,0,6,有,286.8kw(390.0ps),199.0kg-m,1220,250,17.0,12913,有,引擎減速器,無,8888
225-GG,順益,200302,無,0,3,有,無資料,無資料,1220,250,17.0,11945,無,無,無,8888
330-FF,MITSUBISHI,200207,無,0,12,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,無,無,8888
366-EE,MITSUBISHI,199902,無,0,12,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,無,無,8888
479-QQ,VOLVO,200107,無,0,8,有,224kw,131.5kg-m,1220,250,16.5,7284,無,引擎排氣煞車,無,8888
509-JJ,順益,200606,無,1,16,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,8888
538-WW,斯堪尼亞,201310,無,0,3,有,294.0kW,214.2kg-m,1220,250,17.0,12740,有,引擎排氣煞車,無,8888
636-ZZ,斯堪尼亞,201508,無,0,0,有,298.4kW(400HP),214.2kg-m,1220,250,17.0,12740,有,引擎排氣煞車,無,8888
752-V8,成運,200611,無,0,4,有,250.0KW,191.5kg-m,1220,250,17.0,10640,無,引擎排氣煞車,有,8888
